                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.50933,                0.50132,                0.12109,                  0.863,                0.78774,                0.86357,                0.50857,                0.39622,                0.40391,                0.09417,                 0.0001,                 0.0001,                 0.0001
                    160,                0.50949,                0.49546,                0.12139,                0.85789,                 0.7835,                0.86351,                 0.5135,                0.38472,                0.39994,                0.09275,                 0.0001,                 0.0001,                 0.0001
                    161,                0.51148,                 0.5017,                0.12187,                0.86835,                0.78797,                0.86845,                0.52124,                0.37555,                0.39646,                 0.0917,                 0.0001,                 0.0001,                 0.0001
                    162,                0.50995,                0.49799,                0.12107,                0.87028,                0.79804,                0.87283,                0.52942,                0.37059,                 0.3942,                0.09116,                 0.0001,                 0.0001,                 0.0001
                    163,                0.50838,                0.49656,                0.12039,                0.86953,                0.80225,                0.87628,                0.52825,                0.37046,                 0.3942,                0.09116,                 0.0001,                 0.0001,                 0.0001
                    164,                0.50566,                0.49973,                0.11995,                0.88145,                0.78456,                0.87357,                0.53063,                 0.3682,                0.39291,                0.09071,                 0.0001,                 0.0001,                 0.0001
                    165,                0.50082,                0.49483,                0.11867,                0.87946,                0.78557,                0.87352,                 0.5322,                0.36819,                0.39309,                0.09055,                 0.0001,                 0.0001,                 0.0001
                    166,                0.50387,                0.49569,                0.12052,                0.86888,                0.78059,                0.87386,                0.53252,                0.36614,                0.39154,                0.09048,                 0.0001,                 0.0001,                 0.0001
                    167,                0.50199,                 0.4975,                0.11976,                0.86022,                0.79345,                0.87853,                0.53399,                 0.3689,                0.39244,                0.09096,                 0.0001,                 0.0001,                 0.0001
                    168,                0.49886,                0.49727,                0.11898,                0.86829,                0.79237,                0.87763,                0.53109,                0.37165,                0.39272,                0.09141,                 0.0001,                 0.0001,                 0.0001
                    169,                0.50751,                0.50035,                0.12104,                0.87678,                0.79047,                0.87501,                0.52995,                0.36749,                0.39085,                0.09073,                 0.0001,                 0.0001,                 0.0001
                    170,                0.50847,                0.50413,                0.12293,                0.87188,                0.80963,                0.87985,                 0.5298,                0.36556,                0.38971,                0.09056,                 0.0001,                 0.0001,                 0.0001
                    171,                0.50508,                0.50109,                0.11991,                0.89455,                0.80518,                0.88214,                0.53643,                0.36089,                0.38781,                0.08993,                 0.0001,                 0.0001,                 0.0001
                    172,                0.49124,                0.48942,                0.11516,                 0.8851,                0.81726,                0.88433,                0.53656,                0.36162,                0.38696,                0.08973,                 0.0001,                 0.0001,                 0.0001
                    173,                0.49689,                0.49121,                0.11706,                0.90048,                 0.7999,                0.88379,                0.53828,                0.35969,                0.38703,                 0.0894,                 0.0001,                 0.0001,                 0.0001
                    174,                0.49535,                0.49429,                0.11731,                0.88177,                0.81017,                0.88108,                0.54073,                0.35535,                0.38527,                0.08875,                 0.0001,                 0.0001,                 0.0001
                    175,                0.50061,                 0.4941,                0.11945,                0.87871,                0.81498,                0.88614,                0.54764,                0.35015,                0.38366,                0.08781,                 0.0001,                 0.0001,                 0.0001
                    176,                0.48865,                0.48937,                0.11579,                0.87894,                0.81389,                0.88636,                0.55302,                0.34499,                0.38134,                0.08677,                 0.0001,                 0.0001,                 0.0001
                    177,                0.49334,                0.49289,                0.11717,                0.87901,                0.81332,                0.88607,                0.55649,                0.34416,                0.38025,                 0.0865,                 0.0001,                 0.0001,                 0.0001
                    178,                0.50244,                0.49164,                0.12072,                0.89046,                0.80982,                0.88866,                0.55869,                0.34407,                 0.3801,                0.08625,                 0.0001,                 0.0001,                 0.0001
                    179,                0.49139,                0.49055,                0.11744,                0.89554,                0.80499,                0.88914,                0.56053,                0.33988,                0.37818,                0.08526,                 0.0001,                 0.0001,                 0.0001
                    180,                  0.483,                0.49019,                0.11448,                0.88691,                 0.8109,                0.88431,                0.56158,                0.33785,                0.37615,                0.08475,                 0.0001,                 0.0001,                 0.0001
                    181,                0.49249,                 0.4903,                0.11671,                 0.8994,                0.80757,                0.88747,                0.56296,                 0.3364,                0.37491,                 0.0845,                 0.0001,                 0.0001,                 0.0001
                    182,                0.48506,                0.49079,                0.11501,                 0.8991,                 0.8086,                 0.8878,                0.56645,                0.33267,                0.37286,                0.08394,                 0.0001,                 0.0001,                 0.0001
                    183,                0.49301,                0.49038,                0.11713,                  0.897,                 0.8069,                0.89068,                0.56599,                0.33458,                0.37322,                0.08396,                 0.0001,                 0.0001,                 0.0001
                    184,                0.49119,                0.49565,                0.11761,                0.88913,                0.81636,                0.89223,                0.56975,                0.33181,                0.37161,                0.08329,                 0.0001,                 0.0001,                 0.0001
                    185,                0.48654,                0.49114,                0.11609,                0.89118,                0.81849,                0.89021,                0.57325,                0.32911,                0.37089,                0.08277,                 0.0001,                 0.0001,                 0.0001
                    186,                0.48274,                0.49043,                 0.1144,                0.90045,                0.81938,                0.89264,                0.57462,                0.32656,                0.37023,                 0.0822,                 0.0001,                 0.0001,                 0.0001
                    187,                0.48411,                  0.488,                0.11576,                0.89413,                0.83038,                0.89455,                0.57565,                0.32704,                0.36992,                0.08187,                 0.0001,                 0.0001,                 0.0001
                    188,                0.48416,                0.48394,                0.11619,                0.89627,                 0.8314,                0.90271,                0.58006,                0.32553,                 0.3682,                0.08171,                 0.0001,                 0.0001,                 0.0001
                    189,                0.47456,                0.48336,                0.11274,                0.89733,                0.83065,                 0.9039,                0.58281,                0.32517,                0.36799,                0.08157,                 0.0001,                 0.0001,                 0.0001
                    190,                0.48544,                0.48742,                0.11565,                0.89682,                0.84704,                 0.9074,                 0.5848,                0.32414,                0.36734,                0.08128,                 0.0001,                 0.0001,                 0.0001
                    191,                0.47737,                0.48658,                0.11397,                 0.8966,                0.84562,                0.91016,                0.58732,                0.32293,                 0.3673,                0.08104,                 0.0001,                 0.0001,                 0.0001
                    192,                0.48256,                0.48528,                 0.1154,                0.90014,                0.82982,                0.90508,                0.58743,                0.32433,                0.36738,                0.08114,                 0.0001,                 0.0001,                 0.0001
                    193,                0.48258,                0.49249,                0.11602,                0.89745,                0.83107,                0.90492,                0.59003,                 0.3211,                 0.3664,                0.08065,                 0.0001,                 0.0001,                 0.0001
                    194,                0.47659,                 0.4846,                0.11405,                0.89418,                0.83675,                0.90796,                0.59314,                0.31939,                0.36643,                0.08018,                 0.0001,                 0.0001,                 0.0001
                    195,                0.47218,                0.48242,                0.11221,                0.88061,                0.85559,                0.90911,                0.59543,                0.31763,                0.36522,                 0.0798,                 0.0001,                 0.0001,                 0.0001
                    196,                0.47612,                0.48578,                0.11314,                0.89408,                0.83483,                0.91086,                 0.5936,                0.31696,                 0.3657,                0.07973,                 0.0001,                 0.0001,                 0.0001
                    197,                0.47209,                 0.4824,                0.11165,                0.89057,                0.86062,                0.90841,                0.59258,                0.31923,                0.36711,                0.07995,                 0.0001,                 0.0001,                 0.0001
                    198,                0.46685,                0.47705,                0.11016,                 0.8966,                0.84308,                0.90796,                0.59173,                 0.3188,                0.36719,                0.07965,                 0.0001,                 0.0001,                 0.0001
                    199,                 0.4669,                0.47761,                0.11034,                 0.9003,                0.85555,                0.91444,                0.59384,                0.31802,                0.36632,                0.07933,                 0.0001,                 0.0001,                 0.0001
                    200,                0.46647,                0.47866,                0.11025,                0.89868,                0.85653,                0.91375,                 0.5942,                0.31993,                0.36622,                0.07946,                 0.0001,                 0.0001,                 0.0001
                    201,                0.47067,                0.48197,                 0.1122,                 0.8947,                0.86877,                0.91471,                0.59304,                 0.3225,                 0.3669,                0.07968,                 0.0001,                 0.0001,                 0.0001
                    202,                0.46814,                 0.4845,                0.11197,                0.88805,                0.86493,                0.91126,                0.59454,                0.32049,                0.36579,                0.07939,                 0.0001,                 0.0001,                 0.0001
                    203,                0.47657,                0.48427,                0.11379,                0.89605,                0.84828,                0.91258,                0.60062,                0.31643,                0.36417,                0.07906,                 0.0001,                 0.0001,                 0.0001
                    204,                0.46334,                  0.479,                0.11034,                0.90387,                0.85592,                 0.9105,                0.59959,                0.31534,                0.36345,                0.07892,                 0.0001,                 0.0001,                 0.0001
                    205,                0.46525,                0.47821,                0.11013,                0.90761,                0.86863,                0.91603,                 0.6011,                0.31507,                0.36398,                0.07865,                 0.0001,                 0.0001,                 0.0001
                    206,                0.46747,                0.48048,                0.11187,                0.90334,                0.85665,                0.91263,                  0.605,                0.31259,                0.36309,                0.07819,                 0.0001,                 0.0001,                 0.0001
                    207,                0.46101,                0.47464,                 0.1093,                0.90692,                0.85904,                0.91304,                0.60756,                0.30977,                0.36124,                0.07785,                 0.0001,                 0.0001,                 0.0001
                    208,                0.46623,                0.48489,                0.11251,                0.91238,                0.86913,                0.91797,                0.61084,                0.30785,                0.35986,                0.07753,                 0.0001,                 0.0001,                 0.0001
                    209,                0.45858,                0.47576,                0.10949,                0.90903,                0.87519,                0.91939,                0.61646,                0.30359,                0.35669,                0.07677,                 0.0001,                 0.0001,                 0.0001
                    210,                0.46573,                 0.4801,                0.11214,                0.91092,                0.87763,                 0.9245,                0.61937,                0.30172,                0.35492,                0.07637,                 0.0001,                 0.0001,                 0.0001
                    211,                0.46048,                 0.4767,                0.10914,                0.90842,                0.88108,                0.92452,                0.62191,                0.29982,                0.35399,                0.07604,                 0.0001,                 0.0001,                 0.0001
                    212,                0.46212,                0.48146,                 0.1109,                0.90824,                0.88283,                  0.925,                0.61959,                0.29973,                0.35348,                0.07613,                 0.0001,                 0.0001,                 0.0001
                    213,                0.46096,                0.47853,                0.11068,                0.91528,                0.87849,                0.92396,                0.62125,                0.29921,                0.35318,                0.07598,                 0.0001,                 0.0001,                 0.0001
                    214,                0.46384,                0.47993,                0.11038,                0.90387,                0.87573,                0.92052,                0.61882,                0.30146,                  0.353,                0.07625,                 0.0001,                 0.0001,                 0.0001
                    215,                0.46187,                0.48167,                0.11099,                0.90008,                0.87982,                0.91662,                0.60979,                0.30616,                0.35499,                0.07677,                 0.0001,                 0.0001,                 0.0001
                    216,                0.45895,                 0.4773,                0.10956,                0.91679,                 0.8844,                0.92056,                0.61022,                 0.3062,                 0.3547,                0.07669,                 0.0001,                 0.0001,                 0.0001
                    217,                0.46003,                0.47956,                 0.1105,                 0.9063,                0.88947,                 0.9213,                0.61012,                0.30558,                0.35431,                0.07662,                 0.0001,                 0.0001,                 0.0001
                    218,                0.47077,                0.48517,                0.11387,                0.90452,                0.88651,                0.92063,                0.60501,                0.30607,                 0.3539,                0.07676,                 0.0001,                 0.0001,                 0.0001
                    219,                0.45428,                0.47158,                0.10939,                 0.9023,                0.88806,                0.92434,                0.60781,                0.30354,                0.35271,                0.07636,                 0.0001,                 0.0001,                 0.0001
                    220,                  0.452,                0.47562,                0.10812,                0.90809,                0.89102,                0.92488,                0.60963,                0.30376,                 0.3527,                 0.0763,                 0.0001,                 0.0001,                 0.0001
                    221,                0.45941,                0.48144,                0.11066,                0.91771,                0.89223,                0.92875,                0.61133,                0.30311,                0.35237,                0.07615,                 0.0001,                 0.0001,                 0.0001
                    222,                0.45876,                0.48029,                0.11088,                0.91908,                0.89543,                   0.93,                0.61435,                0.29939,                0.34988,                0.07559,                 0.0001,                 0.0001,                 0.0001
                    223,                0.45079,                0.47582,                 0.1074,                0.90636,                0.89709,                0.93163,                0.61942,                0.29662,                0.34861,                0.07522,                 0.0001,                 0.0001,                 0.0001
                    224,                0.45064,                0.46906,                0.10717,                0.91909,                0.88885,                0.93365,                0.61757,                 0.2963,                0.34883,                0.07521,                 0.0001,                 0.0001,                 0.0001
                    225,                 0.4498,                0.47459,                0.10728,                0.91418,                0.88499,                0.92841,                0.61528,                0.29553,                0.34769,                0.07492,                 0.0001,                 0.0001,                 0.0001
                    226,                0.44788,                 0.4729,                0.10677,                0.90349,                0.87328,                0.92121,                0.61493,                0.29722,                0.34819,                0.07493,                 0.0001,                 0.0001,                 0.0001
                    227,                0.44673,                0.47427,                0.10644,                 0.9187,                0.86553,                0.92449,                0.61561,                0.29592,                0.34718,                 0.0747,                 0.0001,                 0.0001,                 0.0001
                    228,                0.44712,                0.47039,                0.10684,                0.90232,                0.87423,                0.91944,                0.61147,                0.29888,                0.34828,                0.07495,                 0.0001,                 0.0001,                 0.0001
                    229,                0.45246,                0.47432,                 0.1089,                0.91201,                 0.8678,                0.92021,                0.60807,                0.29903,                0.34702,                0.07488,                 0.0001,                 0.0001,                 0.0001
                    230,                0.44753,                0.47054,                0.10684,                0.90098,                0.88133,                0.92413,                0.61218,                0.29636,                0.34525,                0.07442,                 0.0001,                 0.0001,                 0.0001
                    231,                0.44038,                 0.4678,                0.10515,                0.90176,                0.89639,                0.92111,                0.61318,                0.29481,                0.34361,                0.07417,                 0.0001,                 0.0001,                 0.0001
                    232,                0.44517,                0.46971,                 0.1051,                0.90573,                0.88865,                0.92524,                0.61652,                0.29266,                0.34241,                0.07401,                 0.0001,                 0.0001,                 0.0001
                    233,                0.44467,                0.47243,                0.10479,                0.91056,                 0.8888,                0.92812,                0.61691,                 0.2938,                0.34307,                0.07414,                 0.0001,                 0.0001,                 0.0001
                    234,                 0.4533,                0.47452,                 0.1091,                0.91185,                0.88242,                0.92467,                0.62049,                0.29012,                0.34193,                0.07363,                 0.0001,                 0.0001,                 0.0001
                    235,                0.45023,                0.47213,                0.10795,                0.92454,                0.88525,                0.92778,                0.62773,                0.28559,                0.34079,                0.07304,                 0.0001,                 0.0001,                 0.0001
                    236,                0.44294,                0.46949,                0.10644,                0.92635,                0.89135,                 0.9329,                0.63092,                0.28343,                0.33953,                0.07258,                 0.0001,                 0.0001,                 0.0001
                    237,                0.44046,                0.46524,                0.10571,                0.92373,                0.88972,                 0.9318,                0.63351,                0.28294,                0.33975,                0.07255,                 0.0001,                 0.0001,                 0.0001
                    238,                0.44765,                0.47307,                0.10667,                0.90938,                0.89217,                0.93228,                  0.633,                0.28335,                0.33979,                0.07262,                 0.0001,                 0.0001,                 0.0001
                    239,                0.44794,                0.46918,                0.10725,                0.92206,                0.89467,                0.93601,                 0.6321,                 0.2846,                0.33982,                0.07277,                 0.0001,                 0.0001,                 0.0001
                    240,                0.44298,                 0.4706,                0.10568,                0.91792,                0.88981,                0.93196,                0.63377,                0.28432,                0.33967,                0.07287,                 0.0001,                 0.0001,                 0.0001
                    241,                0.43665,                 0.4655,                0.10345,                0.91554,                0.89745,                0.93216,                0.63306,                0.28492,                0.33995,                0.07288,                 0.0001,                 0.0001,                 0.0001
                    242,                 0.4409,                0.46566,                0.10532,                0.91916,                0.88303,                 0.9284,                  0.634,                0.28239,                0.33885,                0.07228,                 0.0001,                 0.0001,                 0.0001
                    243,                0.44086,                 0.4668,                0.10521,                0.93334,                0.88857,                0.93535,                0.63836,                0.27997,                0.33746,                0.07183,                 0.0001,                 0.0001,                 0.0001
                    244,                0.43937,                0.46545,                0.10536,                0.92898,                0.89196,                0.93678,                0.64578,                0.27524,                0.33481,                0.07106,                 0.0001,                 0.0001,                 0.0001
                    245,                0.44139,                0.46646,                 0.1059,                0.94022,                0.90054,                0.94703,                0.65569,                0.27002,                0.33308,                0.07023,                 0.0001,                 0.0001,                 0.0001
                    246,                0.44768,                0.46876,                0.10829,                0.94773,                0.89855,                0.94852,                0.65865,                0.26792,                0.33283,                0.07004,                 0.0001,                 0.0001,                 0.0001
                    247,                0.44104,                0.46559,                0.10601,                0.94319,                0.89877,                0.94476,                0.66073,                0.26546,                0.33148,                0.06958,                 0.0001,                 0.0001,                 0.0001
                    248,                0.44464,                0.47035,                0.10746,                0.94635,                 0.9045,                0.94998,                0.66564,                0.26329,                0.33122,                0.06922,                 0.0001,                 0.0001,                 0.0001
                    249,                0.44225,                 0.4671,                0.10702,                0.94381,                0.90322,                0.95088,                 0.6678,                0.26291,                0.33115,                0.06926,                 0.0001,                 0.0001,                 0.0001
                    250,                0.43847,                 0.4703,                0.10491,                 0.9448,                0.90293,                0.95077,                0.67075,                0.26296,                0.33176,                0.06936,                 0.0001,                 0.0001,                 0.0001
                    251,                0.43249,                0.46374,                0.10344,                0.94727,                0.90126,                0.95322,                0.67332,                0.26136,                0.33021,                0.06918,                 0.0001,                 0.0001,                 0.0001
                    252,                0.43271,                0.46095,                0.10339,                0.95084,                0.90175,                0.95047,                0.67593,                0.26012,                0.32923,                0.06898,                 0.0001,                 0.0001,                 0.0001
                    253,                0.43527,                0.46238,                0.10443,                0.95192,                 0.9003,                0.95326,                0.67699,                0.26011,                0.32985,                0.06899,                 0.0001,                 0.0001,                 0.0001
                    254,                0.43779,                0.45968,                0.10428,                0.94199,                0.90745,                0.95691,                0.67871,                0.25792,                0.32916,                0.06854,                 0.0001,                 0.0001,                 0.0001
                    255,                0.43486,                0.46711,                0.10332,                  0.949,                0.89848,                 0.9522,                0.67427,                0.25736,                0.32982,                 0.0685,                 0.0001,                 0.0001,                 0.0001
                    256,                0.44066,                0.46667,                0.10537,                0.94628,                0.89426,                0.95353,                 0.6702,                 0.2588,                0.33088,                0.06874,                 0.0001,                 0.0001,                 0.0001
                    257,                0.43175,                0.46359,                0.10255,                0.94923,                0.89245,                0.95318,                0.67107,                 0.2585,                 0.3307,                0.06875,                 0.0001,                 0.0001,                 0.0001
                    258,                0.42749,                0.45691,                0.10155,                  0.956,                0.88603,                0.95628,                0.67428,                 0.2583,                0.33078,                0.06863,                 0.0001,                 0.0001,                 0.0001
                    259,                0.43097,                 0.4605,                 0.1031,                0.94366,                0.89847,                 0.9566,                0.67104,                0.25824,                0.33223,                0.06864,                 0.0001,                 0.0001,                 0.0001
                    260,                 0.4387,                0.46601,                0.10545,                0.95063,                0.90117,                0.95791,                0.67342,                0.25858,                 0.3314,                0.06877,                 0.0001,                 0.0001,                 0.0001
                    261,                0.44115,                0.47018,                0.10657,                0.93868,                0.91043,                0.95301,                0.67291,                0.26019,                0.33178,                0.06904,                 0.0001,                 0.0001,                 0.0001
                    262,                0.43354,                0.46279,                0.10429,                0.94236,                0.91046,                0.95511,                0.67456,                0.25922,                0.33108,                0.06876,                 0.0001,                 0.0001,                 0.0001
                    263,                 0.4303,                0.45937,                0.10237,                0.93599,                0.91846,                0.95805,                0.67648,                0.25732,                0.33027,                0.06834,                 0.0001,                 0.0001,                 0.0001
                    264,                0.42578,                0.46241,                0.10104,                0.93938,                 0.9289,                0.96243,                0.67733,                0.25697,                0.32971,                 0.0682,                 0.0001,                 0.0001,                 0.0001
                    265,                0.42627,                0.45921,                0.10169,                0.93662,                0.92269,                0.96205,                0.67754,                0.25631,                 0.3299,                0.06797,                 0.0001,                 0.0001,                 0.0001
                    266,                0.43126,                 0.4651,                 0.1039,                0.92725,                 0.9197,                 0.9589,                0.68062,                0.25504,                0.32914,                0.06763,                 0.0001,                 0.0001,                 0.0001
                    267,                0.42914,                0.45744,                0.10308,                0.95532,                0.89766,                 0.9604,                0.68143,                0.25415,                0.32827,                0.06751,                 0.0001,                 0.0001,                 0.0001
                    268,                0.43056,                0.46499,                0.10347,                0.93506,                0.92455,                0.96214,                0.68449,                0.25371,                0.32776,                 0.0673,                 0.0001,                 0.0001,                 0.0001
                    269,                 0.4281,                0.46483,                0.10252,                 0.9419,                0.91757,                0.95976,                0.68892,                 0.2519,                0.32655,                0.06692,                 0.0001,                 0.0001,                 0.0001
                    270,                0.42993,                0.46429,                0.10226,                0.93531,                0.91818,                  0.959,                0.68768,                0.25163,                0.32576,                0.06694,                 0.0001,                 0.0001,                 0.0001
                    271,                0.43502,                0.46664,                0.10458,                0.93794,                0.92329,                0.96177,                0.69001,                0.25001,                0.32391,                0.06671,                 0.0001,                 0.0001,                 0.0001
                    272,                0.42792,                0.45583,                0.10306,                0.94372,                 0.9163,                0.96143,                0.69375,                0.24899,                0.32266,                 0.0667,                 0.0001,                 0.0001,                 0.0001
                    273,                0.43972,                0.46484,                0.10627,                0.93838,                0.92689,                0.96102,                0.69614,                0.24749,                0.32181,                0.06652,                 0.0001,                 0.0001,                 0.0001
                    274,                0.42109,                0.45656,                0.10076,                0.93925,                0.92528,                0.96171,                0.69778,                0.24709,                0.31985,                0.06647,                 0.0001,                 0.0001,                 0.0001
                    275,                0.42608,                0.45499,                 0.1018,                 0.9423,                0.93455,                0.96518,                0.70209,                0.24653,                0.31958,                 0.0664,                 0.0001,                 0.0001,                 0.0001
                    276,                0.42579,                0.45868,                0.10193,                0.93954,                0.93905,                0.96466,                0.70179,                0.24475,                0.31757,                0.06598,                 0.0001,                 0.0001,                 0.0001
                    277,                0.42074,                0.45683,                0.10035,                  0.953,                0.92519,                0.96432,                0.70069,                0.24379,                0.31642,                0.06574,                 0.0001,                 0.0001,                 0.0001
                    278,                0.43351,                0.46238,                0.10424,                0.96482,                0.91694,                0.96329,                0.70322,                0.24246,                0.31487,                0.06532,                 0.0001,                 0.0001,                 0.0001
                    279,                0.42152,                0.45578,                0.10066,                0.96188,                0.92343,                0.96192,                 0.7073,                 0.2403,                0.31441,                0.06494,                 0.0001,                 0.0001,                 0.0001
                    280,                0.42104,                0.45716,                0.10073,                0.95709,                0.92098,                0.96314,                0.71131,                0.23924,                0.31386,                0.06484,                 0.0001,                 0.0001,                 0.0001
                    281,                0.41766,                0.45563,                0.09924,                0.95908,                0.92446,                0.96297,                0.71312,                0.23938,                0.31343,                0.06481,                 0.0001,                 0.0001,                 0.0001
                    282,                0.42742,                0.46273,                0.10382,                0.95605,                0.91658,                0.96248,                0.71244,                0.23998,                0.31419,                  0.065,                 0.0001,                 0.0001,                 0.0001
                    283,                0.41604,                0.45483,                0.10015,                0.95578,                 0.9205,                0.96139,                0.71255,                0.24034,                0.31412,                0.06491,                 0.0001,                 0.0001,                 0.0001
                    284,                0.42404,                0.45849,                0.10135,                0.95073,                0.92586,                0.96263,                0.71132,                0.23966,                0.31371,                0.06469,                 0.0001,                 0.0001,                 0.0001
                    285,                0.42348,                 0.4562,                0.10191,                 0.9575,                0.92009,                0.96162,                0.71371,                0.23951,                0.31426,                0.06468,                 0.0001,                 0.0001,                 0.0001
                    286,                0.41563,                0.45238,                0.10045,                0.95374,                0.92272,                0.96236,                0.71326,                0.23891,                0.31444,                0.06451,                 0.0001,                 0.0001,                 0.0001
                    287,                0.42149,                0.45694,                0.10164,                0.94923,                0.93274,                0.96409,                0.71589,                 0.2403,                0.31558,                0.06487,                 0.0001,                 0.0001,                 0.0001
                    288,                0.41706,                0.45335,                0.10004,                0.94293,                0.92236,                0.96081,                0.71369,                0.24122,                0.31601,                 0.0649,                 0.0001,                 0.0001,                 0.0001
                    289,                0.41666,                0.45541,                0.10016,                0.94246,                0.92509,                0.96075,                0.71447,                0.23911,                0.31512,                0.06441,                 0.0001,                 0.0001,                 0.0001
                    290,                0.41399,                0.45327,                0.09911,                0.93998,                 0.9295,                0.95959,                0.71562,                0.23585,                0.31343,                0.06383,                 0.0001,                 0.0001,                 0.0001
                    291,                 0.4225,                0.46116,                0.10239,                 0.9319,                0.92658,                0.95754,                0.71264,                0.23599,                0.31305,                 0.0639,                 0.0001,                 0.0001,                 0.0001
                    292,                 0.4153,                0.45418,                0.09921,                0.94015,                0.92433,                0.95933,                0.71497,                0.23534,                0.31359,                0.06372,                 0.0001,                 0.0001,                 0.0001
                    293,                0.41705,                0.45281,                0.10024,                0.93706,                0.92116,                0.95783,                 0.7152,                0.23356,                 0.3126,                0.06338,                 0.0001,                 0.0001,                 0.0001
                    294,                0.41599,                0.45052,                 0.0986,                0.94688,                0.92099,                0.95758,                0.71239,                0.23304,                0.31322,                0.06321,                 0.0001,                 0.0001,                 0.0001
                    295,                 0.4134,                 0.4515,                0.09863,                 0.9451,                0.92295,                0.96148,                0.71553,                0.23285,                0.31362,                0.06318,                 0.0001,                 0.0001,                 0.0001
                    296,                 0.4168,                0.45344,                0.10105,                0.94992,                0.92663,                 0.9626,                0.71609,                 0.2341,                0.31457,                0.06335,                 0.0001,                 0.0001,                 0.0001
                    297,                0.41154,                0.45859,                0.09824,                0.94773,                0.92743,                 0.9627,                0.71822,                0.23424,                0.31481,                0.06341,                 0.0001,                 0.0001,                 0.0001
                    298,                0.41213,                0.45265,                0.09928,                0.93458,                0.92724,                0.95983,                0.71677,                0.23547,                0.31505,                0.06372,                 0.0001,                 0.0001,                 0.0001
                    299,                0.41878,                0.45762,                 0.1004,                0.93587,                0.91659,                0.95832,                0.71502,                 0.2359,                0.31521,                 0.0638,                 0.0001,                 0.0001,                 0.0001
                    300,                 0.4142,                0.45629,                0.09972,                0.94918,                0.91398,                0.96118,                0.71632,                0.23643,                0.31574,                0.06393,                 0.0001,                 0.0001,                 0.0001
