                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.48521,                0.48039,                0.11545,                0.85452,                0.81369,                0.87955,                0.53724,                0.36996,                0.40719,                0.08871,                 0.0001,                 0.0001,                 0.0001
                    157,                0.48652,                0.48026,                0.11542,                0.86647,                 0.8256,                0.88458,                0.53952,                0.36916,                0.40755,                0.08845,                 0.0001,                 0.0001,                 0.0001
                    158,                0.48343,                0.47731,                0.11492,                0.85666,                 0.8226,                0.88201,                0.54056,                0.36459,                0.40523,                0.08778,                 0.0001,                 0.0001,                 0.0001
                    159,                 0.4835,                0.47769,                0.11461,                0.84839,                0.82688,                0.88358,                0.54626,                0.36045,                0.40275,                 0.0868,                 0.0001,                 0.0001,                 0.0001
                    160,                0.47925,                0.47195,                0.11376,                0.85963,                  0.819,                0.88322,                0.55367,                0.35663,                0.40153,                0.08646,                 0.0001,                 0.0001,                 0.0001
                    161,                0.48205,                0.47346,                0.11464,                0.87271,                0.81039,                0.88543,                0.55509,                0.35384,                0.40084,                0.08599,                 0.0001,                 0.0001,                 0.0001
                    162,                0.47904,                0.47535,                0.11337,                0.86811,                0.82444,                0.88725,                 0.5564,                0.35118,                0.40006,                0.08565,                 0.0001,                 0.0001,                 0.0001
                    163,                0.47624,                0.47366,                0.11234,                0.87185,                0.81409,                0.88574,                0.55598,                0.34864,                0.39896,                0.08499,                 0.0001,                 0.0001,                 0.0001
                    164,                0.47546,                0.47384,                 0.1129,                0.87028,                0.80911,                0.89022,                0.56014,                0.34717,                0.39686,                0.08506,                 0.0001,                 0.0001,                 0.0001
                    165,                0.46925,                0.47242,                0.11033,                 0.8667,                0.82417,                0.88936,                0.56459,                0.34564,                0.39557,                0.08487,                 0.0001,                 0.0001,                 0.0001
                    166,                0.47203,                0.47352,                0.11202,                0.86301,                0.82934,                 0.8873,                0.55929,                0.34668,                0.39445,                0.08457,                 0.0001,                 0.0001,                 0.0001
                    167,                0.46989,                 0.4733,                 0.1108,                0.86947,                0.83596,                 0.8916,                0.56137,                0.34911,                0.39432,                 0.0848,                 0.0001,                 0.0001,                 0.0001
                    168,                0.46759,                0.47444,                0.10996,                0.85802,                0.84198,                0.89166,                0.55897,                0.35237,                0.39528,                0.08527,                 0.0001,                 0.0001,                 0.0001
                    169,                 0.4771,                0.47359,                0.11368,                0.86632,                0.85213,                0.89847,                0.56267,                 0.3521,                0.39541,                0.08528,                 0.0001,                 0.0001,                 0.0001
                    170,                0.47936,                0.47921,                0.11483,                0.86344,                0.85519,                0.90024,                0.56365,                0.35188,                0.39509,                0.08528,                 0.0001,                 0.0001,                 0.0001
                    171,                0.47109,                0.47247,                0.11199,                0.88135,                0.83693,                0.89406,                0.56304,                0.35285,                0.39646,                0.08564,                 0.0001,                 0.0001,                 0.0001
                    172,                0.46082,                0.46659,                0.10841,                0.85615,                0.84313,                0.89036,                0.55777,                0.35569,                0.39798,                0.08581,                 0.0001,                 0.0001,                 0.0001
                    173,                0.47077,                 0.4651,                0.11173,                0.86176,                0.84415,                 0.8909,                0.55681,                0.35687,                0.40011,                0.08581,                 0.0001,                 0.0001,                 0.0001
                    174,                0.46598,                0.47068,                0.11022,                0.85683,                0.84941,                 0.8934,                0.56154,                0.35285,                0.39928,                0.08534,                 0.0001,                 0.0001,                 0.0001
                    175,                0.46983,                0.47057,                0.11183,                  0.858,                0.85632,                0.89546,                0.56036,                0.35134,                0.39915,                0.08511,                 0.0001,                 0.0001,                 0.0001
                    176,                 0.4599,                0.46802,                0.10859,                0.86694,                0.84577,                0.89571,                0.56075,                0.35035,                0.39781,                0.08516,                 0.0001,                 0.0001,                 0.0001
                    177,                0.46754,                0.47028,                0.11149,                0.86979,                0.85012,                0.89648,                0.56218,                0.35046,                0.39799,                0.08515,                 0.0001,                 0.0001,                 0.0001
                    178,                0.47888,                0.47053,                 0.1153,                 0.8776,                0.85079,                0.89689,                0.56574,                 0.3493,                0.39747,                0.08495,                 0.0001,                 0.0001,                 0.0001
                    179,                0.46662,                0.46977,                0.11095,                0.87165,                0.84538,                0.89792,                0.56302,                0.35104,                0.39708,                0.08497,                 0.0001,                 0.0001,                 0.0001
                    180,                0.46001,                0.46669,                0.10854,                0.87743,                0.84464,                0.89645,                0.55745,                0.35408,                0.39839,                0.08538,                 0.0001,                 0.0001,                 0.0001
                    181,                0.46491,                 0.4669,                0.10979,                0.88468,                0.84309,                0.89506,                0.55667,                 0.3561,                0.39944,                0.08548,                 0.0001,                 0.0001,                 0.0001
                    182,                0.46283,                0.46958,                0.10875,                0.87908,                0.84633,                0.89793,                 0.5596,                0.35393,                0.39753,                0.08514,                 0.0001,                 0.0001,                 0.0001
                    183,                0.46553,                 0.4679,                0.10985,                0.87764,                0.84908,                0.89813,                0.55647,                 0.3555,                0.39792,                0.08524,                 0.0001,                 0.0001,                 0.0001
                    184,                0.46751,                0.46554,                0.11132,                0.87534,                0.85319,                 0.8969,                0.55333,                0.36078,                0.40005,                0.08575,                 0.0001,                 0.0001,                 0.0001
                    185,                 0.4649,                 0.4605,                0.11019,                0.87536,                0.85029,                0.89725,                0.55301,                0.36009,                0.40087,                0.08559,                 0.0001,                 0.0001,                 0.0001
                    186,                0.45937,                0.46727,                0.10801,                0.87924,                0.84897,                0.89657,                 0.5547,                0.35814,                0.40035,                0.08543,                 0.0001,                 0.0001,                 0.0001
                    187,                0.46211,                0.46715,                0.10993,                0.86758,                0.86247,                0.89976,                0.55476,                0.36101,                 0.4021,                0.08585,                 0.0001,                 0.0001,                 0.0001
                    188,                0.46115,                0.46124,                0.10982,                0.87104,                0.86144,                0.89809,                0.55568,                   0.36,                0.40113,                0.08552,                 0.0001,                 0.0001,                 0.0001
                    189,                0.45588,                0.45969,                0.10728,                0.87235,                0.86129,                 0.8999,                 0.5537,                0.36037,                0.40145,                 0.0855,                 0.0001,                 0.0001,                 0.0001
                    190,                0.46056,                 0.4628,                0.10914,                0.87317,                0.85443,                0.89816,                0.55235,                0.36545,                0.40261,                0.08578,                 0.0001,                 0.0001,                 0.0001
                    191,                0.45352,                0.46513,                 0.1078,                0.87345,                0.84792,                 0.8994,                 0.5479,                0.37113,                0.40461,                0.08634,                 0.0001,                 0.0001,                 0.0001
                    192,                0.46028,                0.46384,                0.10979,                0.87274,                0.84925,                 0.8958,                0.54809,                0.37132,                0.40309,                0.08616,                 0.0001,                 0.0001,                 0.0001
                    193,                0.46137,                0.46832,                0.11004,                0.87821,                0.84648,                0.90001,                0.54936,                0.37027,                0.40156,                0.08603,                 0.0001,                 0.0001,                 0.0001
                    194,                0.46103,                0.46631,                0.10938,                0.88232,                 0.8448,                0.90261,                 0.5495,                0.36984,                0.40131,                 0.0857,                 0.0001,                 0.0001,                 0.0001
                    195,                0.45464,                0.45883,                 0.1072,                0.88455,                0.84459,                0.90343,                 0.5542,                0.36784,                0.39925,                0.08516,                 0.0001,                 0.0001,                 0.0001
                    196,                0.45547,                0.46301,                0.10775,                0.88948,                0.84586,                0.90367,                0.55264,                 0.3705,                0.39864,                0.08535,                 0.0001,                 0.0001,                 0.0001
                    197,                0.45512,                0.46016,                0.10633,                0.89051,                0.85627,                0.90414,                0.55325,                0.36897,                0.39748,                  0.085,                 0.0001,                 0.0001,                 0.0001
                    198,                0.45071,                0.45735,                0.10518,                0.88799,                0.86516,                0.90804,                 0.5512,                0.37183,                 0.3972,                0.08534,                 0.0001,                 0.0001,                 0.0001
                    199,                0.44722,                0.45762,                0.10517,                0.88972,                 0.8573,                0.90654,                0.55745,                0.36756,                0.39506,                0.08453,                 0.0001,                 0.0001,                 0.0001
                    200,                0.44601,                0.46044,                  0.105,                0.89034,                0.86202,                0.90798,                0.55602,                0.36763,                0.39372,                0.08431,                 0.0001,                 0.0001,                 0.0001
                    201,                0.45286,                0.46226,                0.10818,                0.88424,                0.85962,                0.90536,                0.56127,                0.36322,                0.39092,                 0.0837,                 0.0001,                 0.0001,                 0.0001
                    202,                0.45349,                0.46161,                0.10769,                0.89143,                 0.8625,                0.90851,                 0.5687,                0.35588,                0.38758,                0.08265,                 0.0001,                 0.0001,                 0.0001
                    203,                0.46006,                0.46115,                0.10924,                0.89195,                0.86474,                0.91393,                0.57167,                0.35414,                0.38652,                0.08272,                 0.0001,                 0.0001,                 0.0001
                    204,                0.44822,                0.45373,                0.10596,                0.89446,                0.86544,                0.91438,                0.57081,                 0.3559,                0.38776,                0.08295,                 0.0001,                 0.0001,                 0.0001
                    205,                0.45141,                0.45573,                0.10581,                0.89187,                0.87099,                0.91556,                0.57004,                 0.3536,                0.38693,                0.08275,                 0.0001,                 0.0001,                 0.0001
                    206,                0.45482,                0.46101,                0.10801,                0.88974,                0.86632,                0.91108,                0.57024,                0.35015,                0.38667,                0.08231,                 0.0001,                 0.0001,                 0.0001
                    207,                0.44575,                0.45679,                0.10492,                0.88944,                 0.8587,                0.90985,                0.57337,                0.34528,                0.38475,                0.08183,                 0.0001,                 0.0001,                 0.0001
                    208,                0.45413,                0.46553,                0.10778,                0.87628,                0.85485,                0.90359,                 0.5746,                0.34355,                 0.3846,                 0.0815,                 0.0001,                 0.0001,                 0.0001
                    209,                0.44391,                0.45938,                 0.1037,                0.89015,                0.86003,                 0.9086,                0.57809,                0.34048,                0.38237,                  0.081,                 0.0001,                 0.0001,                 0.0001
                    210,                0.45313,                0.46136,                0.10807,                0.89463,                0.86531,                0.91355,                 0.5786,                0.34071,                0.38285,                 0.0809,                 0.0001,                 0.0001,                 0.0001
                    211,                0.44395,                0.45409,                0.10434,                 0.8986,                0.86419,                 0.9114,                0.58179,                0.34081,                0.38271,                  0.081,                 0.0001,                 0.0001,                 0.0001
                    212,                0.44441,                0.45773,                 0.1051,                0.90159,                0.86851,                0.91694,                0.58958,                0.33446,                0.37997,                0.08019,                 0.0001,                 0.0001,                 0.0001
                    213,                0.44718,                0.45655,                0.10666,                0.91292,                 0.8668,                0.91921,                 0.5886,                0.33414,                0.37804,                0.07999,                 0.0001,                 0.0001,                 0.0001
                    214,                0.44776,                0.45556,                0.10593,                0.90872,                0.86385,                  0.921,                0.58645,                0.33362,                0.37836,                0.08012,                 0.0001,                 0.0001,                 0.0001
                    215,                0.44952,                0.45937,                0.10682,                0.89994,                0.86769,                0.92105,                 0.5829,                0.33609,                0.37887,                0.08013,                 0.0001,                 0.0001,                 0.0001
                    216,                0.44676,                0.45991,                0.10477,                0.90432,                 0.8665,                0.92171,                0.58016,                0.33736,                0.37923,                 0.0803,                 0.0001,                 0.0001,                 0.0001
                    217,                0.44494,                0.45908,                0.10506,                0.90138,                0.86208,                0.91686,                0.58155,                0.33498,                0.37898,                0.07991,                 0.0001,                 0.0001,                 0.0001
                    218,                0.45454,                0.46508,                0.10817,                0.90799,                0.86675,                0.91918,                0.58534,                0.33489,                 0.3791,                0.07986,                 0.0001,                 0.0001,                 0.0001
                    219,                0.44677,                 0.4559,                0.10608,                0.90883,                0.86296,                0.91857,                0.58821,                0.33222,                0.37833,                0.07966,                 0.0001,                 0.0001,                 0.0001
                    220,                0.44123,                0.45727,                0.10401,                0.91126,                0.85995,                0.92117,                0.59008,                0.33074,                0.37772,                0.07942,                 0.0001,                 0.0001,                 0.0001
                    221,                0.44721,                0.45842,                0.10609,                0.90896,                0.86556,                0.92447,                0.59049,                 0.3286,                0.37703,                0.07906,                 0.0001,                 0.0001,                 0.0001
                    222,                0.45027,                0.46212,                0.10701,                0.91003,                0.87138,                 0.9263,                0.59653,                0.32418,                0.37485,                0.07844,                 0.0001,                 0.0001,                 0.0001
                    223,                0.44576,                0.45537,                0.10451,                0.91585,                0.86353,                0.92485,                0.59681,                0.32486,                0.37485,                0.07846,                 0.0001,                 0.0001,                 0.0001
                    224,                0.43772,                0.45352,                0.10308,                0.90356,                0.87707,                0.92354,                0.59652,                0.32352,                 0.3742,                0.07852,                 0.0001,                 0.0001,                 0.0001
                    225,                0.43934,                0.45589,                0.10312,                0.90498,                0.86927,                0.92181,                0.59966,                0.32305,                0.37382,                0.07885,                 0.0001,                 0.0001,                 0.0001
                    226,                0.44159,                0.45393,                0.10368,                0.90479,                0.86996,                0.92047,                0.59367,                0.32801,                0.37669,                0.07943,                 0.0001,                 0.0001,                 0.0001
                    227,                0.43584,                0.45074,                0.10276,                 0.9071,                0.86998,                0.91989,                0.59247,                0.32804,                0.37579,                 0.0795,                 0.0001,                 0.0001,                 0.0001
                    228,                0.44228,                0.44733,                0.10472,                0.90503,                0.86881,                0.91941,                0.59004,                0.32928,                0.37662,                0.07957,                 0.0001,                 0.0001,                 0.0001
                    229,                0.44557,                0.45464,                0.10524,                0.90018,                0.87225,                0.91627,                0.58485,                 0.3331,                0.37815,                0.08035,                 0.0001,                 0.0001,                 0.0001
                    230,                0.44258,                 0.4532,                0.10432,                0.89795,                0.87053,                0.91502,                0.58693,                0.33262,                0.37829,                0.08054,                 0.0001,                 0.0001,                 0.0001
                    231,                0.43386,                0.44761,                0.10189,                0.89731,                 0.8698,                0.91572,                0.58902,                0.33134,                 0.3778,                0.08041,                 0.0001,                 0.0001,                 0.0001
                    232,                0.43489,                0.44527,                0.10212,                0.90073,                 0.8658,                0.91573,                 0.5926,                0.32666,                0.37551,                0.08012,                 0.0001,                 0.0001,                 0.0001
                    233,                 0.4344,                0.45138,                0.10127,                0.91009,                0.87358,                0.91948,                0.59181,                0.32799,                0.37582,                0.08041,                 0.0001,                 0.0001,                 0.0001
                    234,                 0.4419,                0.45746,                0.10437,                0.90119,                0.87681,                0.91801,                0.59648,                0.32299,                0.37435,                0.07994,                 0.0001,                 0.0001,                 0.0001
                    235,                0.44396,                0.45473,                0.10581,                0.90337,                0.87925,                 0.9192,                0.59699,                0.32253,                0.37328,                0.08006,                 0.0001,                 0.0001,                 0.0001
                    236,                0.43751,                0.45565,                0.10318,                0.91102,                0.87524,                0.91619,                0.59733,                0.32288,                0.37283,                0.08004,                 0.0001,                 0.0001,                 0.0001
                    237,                0.43541,                0.45075,                0.10262,                0.90482,                0.87808,                 0.9163,                0.59851,                0.32216,                0.37251,                0.07999,                 0.0001,                 0.0001,                 0.0001
                    238,                0.43937,                0.45465,                0.10306,                0.91139,                0.88241,                0.91771,                0.60157,                0.32254,                0.37271,                0.08026,                 0.0001,                 0.0001,                 0.0001
                    239,                0.43604,                0.45166,                0.10305,                0.90968,                0.88457,                0.91859,                0.60124,                0.32343,                0.37242,                0.08045,                 0.0001,                 0.0001,                 0.0001
                    240,                0.43383,                0.44913,                0.10213,                0.90976,                0.88559,                0.91989,                0.60419,                 0.3218,                0.37085,                0.08008,                 0.0001,                 0.0001,                 0.0001
                    241,                0.43033,                 0.4461,                0.10026,                0.90839,                0.88647,                0.92058,                 0.6025,                0.32247,                0.37206,                0.08055,                 0.0001,                 0.0001,                 0.0001
                    242,                0.43723,                0.44891,                0.10353,                0.90662,                0.88898,                0.92363,                0.60508,                0.32126,                0.37091,                0.08068,                 0.0001,                 0.0001,                 0.0001
                    243,                0.43348,                0.45267,                 0.1018,                0.90194,                 0.8971,                0.92421,                0.60578,                0.32126,                 0.3694,                0.08073,                 0.0001,                 0.0001,                 0.0001
                    244,                0.43219,                 0.4455,                0.10148,                0.90514,                0.90215,                0.92557,                0.60834,                0.32037,                0.36905,                0.08047,                 0.0001,                 0.0001,                 0.0001
                    245,                0.43607,                0.44833,                0.10253,                0.90889,                0.87718,                0.92261,                0.60418,                0.32032,                0.37015,                0.08071,                 0.0001,                 0.0001,                 0.0001
                    246,                0.43765,                0.45126,                0.10362,                0.90576,                0.87855,                0.92008,                0.60455,                0.32114,                0.37139,                  0.081,                 0.0001,                 0.0001,                 0.0001
                    247,                0.43521,                0.44668,                0.10237,                0.90803,                0.87216,                0.92115,                0.60454,                0.32106,                 0.3704,                0.08041,                 0.0001,                 0.0001,                 0.0001
                    248,                0.43852,                 0.4485,                0.10379,                0.91072,                0.87533,                0.92323,                0.60468,                 0.3214,                0.37048,                0.08024,                 0.0001,                 0.0001,                 0.0001
                    249,                0.43438,                0.45015,                0.10324,                0.90408,                0.88105,                0.92466,                0.60397,                0.32029,                0.36926,                0.08007,                 0.0001,                 0.0001,                 0.0001
                    250,                0.43391,                0.45015,                0.10333,                0.89865,                0.88539,                0.92545,                  0.604,                0.32035,                0.36962,                0.07999,                 0.0001,                 0.0001,                 0.0001
                    251,                0.43105,                0.44643,                0.10082,                0.90374,                0.88146,                0.92657,                0.60178,                0.32313,                0.37139,                0.08009,                 0.0001,                 0.0001,                 0.0001
                    252,                0.42957,                0.44401,                0.10069,                0.90483,                0.87678,                0.92437,                0.60459,                0.32372,                0.37135,                0.08038,                 0.0001,                 0.0001,                 0.0001
                    253,                0.43076,                 0.4465,                0.10124,                0.91321,                0.87752,                0.92673,                0.60621,                0.32226,                0.37064,                0.08012,                 0.0001,                 0.0001,                 0.0001
                    254,                0.42694,                0.44689,                0.09999,                0.90954,                0.87958,                0.92581,                0.60811,                0.32136,                0.37039,                0.07976,                 0.0001,                 0.0001,                 0.0001
                    255,                0.42628,                0.44614,                0.10063,                0.91183,                0.88099,                0.92436,                0.61018,                0.32121,                0.36982,                0.07961,                 0.0001,                 0.0001,                 0.0001
                    256,                0.43328,                0.44642,                0.10177,                0.91238,                0.88456,                0.92773,                0.61119,                0.32272,                0.36916,                 0.0799,                 0.0001,                 0.0001,                 0.0001
                    257,                0.42687,                0.44401,                0.09988,                0.91978,                0.87345,                0.92638,                0.61104,                0.32331,                0.36946,                0.07986,                 0.0001,                 0.0001,                 0.0001
                    258,                0.42272,                0.43963,                 0.0982,                0.92281,                0.87913,                0.92796,                0.60949,                0.32349,                0.36993,                0.07952,                 0.0001,                 0.0001,                 0.0001
                    259,                0.42542,                0.44421,                0.09962,                0.90883,                0.88446,                0.92739,                0.60897,                0.32406,                0.36968,                0.07926,                 0.0001,                 0.0001,                 0.0001
                    260,                0.42922,                 0.4463,                0.10169,                0.90787,                 0.8873,                0.92938,                0.61476,                0.32382,                0.36867,                0.07906,                 0.0001,                 0.0001,                 0.0001
                    261,                0.43826,                0.45024,                0.10462,                0.90915,                0.88821,                0.92821,                0.61405,                0.32481,                0.36734,                0.07914,                 0.0001,                 0.0001,                 0.0001
                    262,                0.42992,                0.44474,                 0.1009,                0.90567,                0.88161,                0.92237,                0.61497,                0.32598,                0.36718,                0.07942,                 0.0001,                 0.0001,                 0.0001
                    263,                0.42703,                0.44197,                0.09922,                0.90456,                0.87841,                0.92357,                0.60957,                0.32725,                0.36865,                0.07975,                 0.0001,                 0.0001,                 0.0001
                    264,                0.42369,                0.44568,                0.09981,                 0.9023,                0.88349,                0.92088,                0.60624,                0.32961,                0.36968,                0.08006,                 0.0001,                 0.0001,                 0.0001
                    265,                0.42255,                0.44474,                0.09919,                0.90465,                0.87813,                0.92254,                0.60725,                0.32895,                0.36968,                 0.0799,                 0.0001,                 0.0001,                 0.0001
                    266,                0.42862,                0.45234,                0.10159,                0.91582,                0.88089,                0.92717,                0.61138,                0.32751,                 0.3683,                0.07952,                 0.0001,                 0.0001,                 0.0001
                    267,                0.42012,                0.44013,                0.09905,                 0.9042,                0.88291,                0.92907,                0.60975,                0.32679,                0.36781,                0.07939,                 0.0001,                 0.0001,                 0.0001
                    268,                0.42808,                0.44536,                 0.1008,                0.89634,                0.87947,                0.92251,                0.61004,                0.32522,                0.36798,                0.07901,                 0.0001,                 0.0001,                 0.0001
                    269,                0.42516,                0.44497,                 0.0994,                0.89747,                0.88085,                0.92496,                0.60864,                0.32483,                0.36925,                0.07887,                 0.0001,                 0.0001,                 0.0001
                    270,                0.42517,                0.44552,                0.09968,                0.90133,                0.87613,                0.92506,                0.60856,                0.32327,                0.36951,                0.07854,                 0.0001,                 0.0001,                 0.0001
                    271,                0.43243,                 0.4463,                0.10201,                0.89664,                0.87627,                0.92758,                0.60757,                0.32153,                0.36882,                0.07803,                 0.0001,                 0.0001,                 0.0001
                    272,                 0.4256,                0.44061,                 0.1003,                0.89105,                0.87684,                0.92502,                0.61064,                0.31954,                0.36783,                0.07774,                 0.0001,                 0.0001,                 0.0001
                    273,                0.42967,                 0.4493,                0.10183,                0.89003,                0.87376,                0.92196,                0.61228,                0.31912,                0.36737,                0.07772,                 0.0001,                 0.0001,                 0.0001
                    274,                 0.4183,                0.43835,                0.09812,                0.90424,                0.87977,                0.92709,                0.61469,                0.31923,                0.36617,                0.07795,                 0.0001,                 0.0001,                 0.0001
                    275,                0.42231,                0.43908,                0.09854,                0.91152,                 0.8728,                0.92732,                0.61642,                0.31962,                0.36472,                0.07807,                 0.0001,                 0.0001,                 0.0001
                    276,                0.42411,                0.44051,                0.09938,                0.91448,                0.87683,                0.93094,                0.61659,                0.32027,                 0.3634,                0.07827,                 0.0001,                 0.0001,                 0.0001
                    277,                0.42034,                 0.4411,                0.09781,                0.92681,                0.87697,                0.93258,                 0.6196,                0.31777,                0.36172,                0.07787,                 0.0001,                 0.0001,                 0.0001
                    278,                0.42822,                0.44736,                0.10093,                0.92106,                0.88281,                 0.9326,                0.62002,                 0.3168,                0.36226,                0.07752,                 0.0001,                 0.0001,                 0.0001
                    279,                0.41713,                0.43774,                0.09701,                0.91633,                0.88366,                0.93294,                0.62234,                0.31694,                0.36132,                0.07726,                 0.0001,                 0.0001,                 0.0001
                    280,                0.41715,                0.43944,                0.09725,                0.92231,                0.87853,                0.93212,                0.62559,                0.31468,                 0.3601,                0.07657,                 0.0001,                 0.0001,                 0.0001
                    281,                0.41731,                0.43993,                0.09734,                0.91826,                 0.8866,                0.93249,                0.62709,                0.31359,                0.35911,                0.07612,                 0.0001,                 0.0001,                 0.0001
                    282,                0.42589,                0.44451,                0.10119,                0.92334,                0.87795,                0.93328,                0.62906,                0.31142,                0.35865,                0.07573,                 0.0001,                 0.0001,                 0.0001
                    283,                0.41533,                0.44138,                0.09715,                0.92382,                0.87839,                0.93194,                0.62855,                0.31016,                0.35808,                0.07542,                 0.0001,                 0.0001,                 0.0001
                    284,                0.42186,                0.44449,                0.09848,                  0.921,                0.88264,                0.93427,                0.63338,                0.30799,                0.35721,                0.07508,                 0.0001,                 0.0001,                 0.0001
                    285,                 0.4237,                0.44297,                0.09987,                0.92074,                0.88372,                0.93039,                0.63336,                0.30733,                0.35666,                0.07481,                 0.0001,                 0.0001,                 0.0001
                    286,                0.42011,                0.43672,                 0.0989,                0.91755,                 0.8779,                 0.9329,                0.63524,                0.30726,                0.35685,                0.07483,                 0.0001,                 0.0001,                 0.0001
                    287,                0.42053,                0.44057,                0.09812,                0.93041,                0.88375,                0.93902,                0.63721,                0.30738,                0.35733,                0.07487,                 0.0001,                 0.0001,                 0.0001
                    288,                0.41318,                0.43751,                0.09658,                 0.9256,                0.88657,                0.93771,                0.63415,                0.30903,                 0.3575,                0.07513,                 0.0001,                 0.0001,                 0.0001
                    289,                0.41622,                0.43856,                0.09707,                0.93417,                0.88341,                 0.9389,                0.63212,                 0.3103,                0.35785,                0.07525,                 0.0001,                 0.0001,                 0.0001
                    290,                0.41401,                0.43779,                 0.0959,                0.94167,                0.88411,                 0.9395,                0.63347,                0.30958,                  0.357,                0.07503,                 0.0001,                 0.0001,                 0.0001
                    291,                0.42455,                0.44646,                0.09996,                0.94423,                0.88838,                0.94139,                0.63387,                0.30794,                0.35659,                0.07467,                 0.0001,                 0.0001,                 0.0001
                    292,                0.41298,                0.43776,                0.09577,                0.94913,                0.89344,                0.94298,                0.63689,                0.30691,                0.35581,                0.07457,                 0.0001,                 0.0001,                 0.0001
                    293,                 0.4135,                0.43626,                0.09694,                0.94906,                 0.8936,                0.94463,                0.63694,                0.30725,                0.35546,                 0.0744,                 0.0001,                 0.0001,                 0.0001
                    294,                  0.411,                0.43635,                0.09566,                0.94216,                0.89311,                0.94582,                0.63745,                0.30735,                0.35543,                0.07438,                 0.0001,                 0.0001,                 0.0001
                    295,                0.40939,                0.43622,                0.09453,                0.94498,                0.89346,                0.94744,                0.63462,                0.30852,                0.35538,                0.07449,                 0.0001,                 0.0001,                 0.0001
                    296,                0.41379,                0.43778,                0.09745,                 0.9411,                0.89229,                0.94733,                0.63522,                  0.309,                0.35513,                0.07446,                 0.0001,                 0.0001,                 0.0001
                    297,                0.41009,                0.43998,                0.09544,                0.93038,                0.89491,                0.94693,                0.63581,                0.30953,                 0.3552,                0.07427,                 0.0001,                 0.0001,                 0.0001
                    298,                0.40879,                 0.4377,                0.09587,                0.93277,                0.89117,                 0.9426,                0.63481,                0.31053,                0.35516,                0.07431,                 0.0001,                 0.0001,                 0.0001
                    299,                0.41551,                0.44292,                0.09674,                0.92691,                 0.8908,                0.93911,                0.63469,                0.31166,                0.35461,                0.07459,                 0.0001,                 0.0001,                 0.0001
                    300,                0.41475,                0.43905,                0.09712,                0.93498,                0.88264,                0.93783,                0.63195,                0.31306,                0.35519,                0.07491,                 0.0001,                 0.0001,                 0.0001
